Receiver,Sender,USD,Migrants From,Migrants To,Migrants
Chad,United Arab Emirates,0,Chad,United Arab Emirates,5350
Channel Islands,Cayman Islands,0,Channel Islands,Cayman Islands,16
Channel Islands,Costa Rica,0,Channel Islands,Costa Rica,132
Channel Islands,Greece,0,Channel Islands,Greece,
Channel Islands,Isle of Man,0,Channel Islands,Isle of Man,172
Chile,Andorra,35197.49463,Chile,Andorra,229
Chile,Argentina,33026487.32,Chile,Argentina,215198
Chile,Australia,5393945.81,Chile,Australia,34316
Chile,Austria,218137.2055,Chile,Austria,1384
Chile,Bahamas,4081.57686,Chile,Bahamas,36
Chile,Belgium,345460.4396,Chile,Belgium,4350
Chile,Bolivia (Plurinational State of),612563.0552,Chile,Bolivia (Plurinational State of),5268
Chile,Brazil,2553434.484,Chile,Brazil,19596
Chile,Bulgaria,3591.787637,Chile,Bulgaria,27
Chile,Canada,5445983.331,Chile,Canada,28757
Chile,Colombia,321628.2566,Chile,Colombia,4732
Chile,Costa Rica,255669.9745,Chile,Costa Rica,2086
Chile,Croatia,31836.29951,Chile,Croatia,117
Chile,Cuba,29877.14262,Chile,Cuba,67
Chile,Cyprus,9479.746073,Chile,Cyprus,46
Chile,Denmark,279662.2116,Chile,Denmark,2078
Chile,Dominican Republic,426932.9396,Chile,Dominican Republic,661
Chile,Ecuador,2696779.463,Chile,Ecuador,11859
Chile,Egypt,5714.207605,Chile,Egypt,27
Chile,El Salvador,37060.71789,Chile,El Salvador,232
Chile,Estonia,1174.84712,Chile,Estonia,28
Chile,Finland,76352.34767,Chile,Finland,542
Chile,France,2469086.301,Chile,France,16473
Chile,Germany,1206828.865,Chile,Germany,17686
Chile,Greece,50962.5222,Chile,Greece,372
Chile,Guatemala,46856.50236,Chile,Guatemala,322
Chile,Guinea,0,Chile,Guinea,9
Chile,Haiti,108569.9445,Chile,Haiti,326
Chile,Honduras,36407.6656,Chile,Honduras,314
Chile,Hungary,28491.15199,Chile,Hungary,214
Chile,Iceland,14315.46238,Chile,Iceland,87
Chile,Ireland,54383.16586,Chile,Ireland,160
Chile,Israel,593766.0285,Chile,Israel,3286
Chile,Italy,2260308.108,Chile,Italy,12721
Chile,Latvia,0,Chile,Latvia,7
Chile,Liechtenstein,0,Chile,Liechtenstein,6
Chile,Lithuania,0,Chile,Lithuania,4
Chile,Luxembourg,11630.57906,Chile,Luxembourg,217
Chile,Mali,0,Chile,Mali,1792
Chile,Mexico,988721.1787,Chile,Mexico,6714
Chile,Namibia,0,Chile,Namibia,32
Chile,Netherlands,583507.7059,Chile,Netherlands,3897
Chile,New Zealand,415738.0081,Chile,New Zealand,4262
Chile,Nicaragua,21224.19967,Chile,Nicaragua,130
Chile,Norway,1204261.372,Chile,Norway,6698
Chile,Panama,253874.0807,Chile,Panama,2178
Chile,Paraguay,416484.1028,Chile,Paraguay,2283
Chile,Peru,1363246.671,Chile,Peru,17615
Chile,Philippines,15509.99207,Chile,Philippines,97
Chile,Poland,10653.16227,Chile,Poland,75
Chile,Portugal,34031.03003,Chile,Portugal,221
Chile,Puerto Rico,121021.0247,Chile,Puerto Rico,452
Chile,Romania,1142.841521,Chile,Romania,157
Chile,Russian Federation,16816.09667,Chile,Russian Federation,105
Chile,Slovakia,3031.629872,Chile,Slovakia,32
Chile,Slovenia,8829.319096,Chile,Slovenia,38
Chile,South Africa,49958.50077,Chile,South Africa,803
Chile,Spain,10366723.77,Chile,Spain,61798
Chile,Sweden,5042715.774,Chile,Sweden,28709
Chile,Switzerland,1398948.412,Chile,Switzerland,7622
Chile,Turkey,10839.72571,Chile,Turkey,58
Chile,United States of America,19835421.14,Chile,United States of America,89714
Chile,Uruguay,274608.4912,Chile,Uruguay,1536
Chile,Venezuela (Bolivarian Republic of),2048135.269,Chile,Venezuela (Bolivarian Republic of),14390
China,American Samoa,4826357.957,China,American Samoa,599
China,Antigua and Barbuda,814511.5438,China,Antigua and Barbuda,139
China,Argentina,93450530.28,China,Argentina,14537
China,Aruba,6656489.922,China,Aruba,1260
China,Australia,2921831167,China,Australia,653232
China,Austria,114219291.1,China,Austria,17776
China,Bahamas,821515.2274,China,Bahamas,183
China,Bangladesh,991916043.4,China,Bangladesh,159619
China,Barbados,0,China,Barbados,42
China,Belgium,118303637.7,China,Belgium,21418
China,Belize,5252714.667,China,Belize,2323
China,Bermuda,333104.2854,China,Bermuda,54
China,Bhutan,5531267.717,China,Bhutan,949
China,Bolivia (Plurinational State of),5303877.472,China,Bolivia (Plurinational State of),1254
China,Botswana,22154659.96,China,Botswana,4777
China,Brazil,111745251.3,China,Brazil,24632
China,Brunei Darussalam,6734096.787,China,Brunei Darussalam,2238
China,Bulgaria,5302239.245,China,Bulgaria,1550
China,Cabo Verde,130749.3911,China,Cabo Verde,23
China,Cambodia,8811372.006,China,Cambodia,1627
China,Canada,4144019567,China,Canada,699190
China,Chile,39522662.11,China,Chile,15921
China,Colombia,11272871.41,China,Colombia,1584
China,Congo,3894057.951,China,Congo,917
China,Costa Rica,53779031.52,China,Costa Rica,348
China,Croatia,0,China,Croatia,417
China,Cuba,1795574.611,China,Cuba,42
China,Curaçao,2942531.004,China,Curaçao,569
China,Cyprus,11689386.38,China,Cyprus,1591
China,Denmark,75243829.79,China,Denmark,14576
China,Dominica,204651.2208,China,Dominica,37
China,Dominican Republic,28395356.88,China,Dominican Republic,3942
China,Ecuador,24245484.91,China,Ecuador,3061
China,Egypt,7196901.264,China,Egypt,771
China,El Salvador,1455297.57,China,El Salvador,262
China,Eritrea,761757.3218,China,Eritrea,117
China,Estonia,1105568.839,China,Estonia,495
China,Fiji,0,China,Fiji,946
China,Finland,57472438.11,China,Finland,11614
China,France,586311551.3,China,France,125893
China,French Polynesia,4602038.294,China,French Polynesia,615
China,Gabon,1906714.103,China,Gabon,344
China,Georgia,1455297.57,China,Georgia,74
China,Germany,645746846.5,China,Germany,142891
China,Ghana,1500775.619,China,Ghana,266
China,Greece,26878553.27,China,Greece,3462
China,Greenland,0,China,Greenland,10
China,Guam,18389445.5,China,Guam,2275
China,Guatemala,3558657.339,China,Guatemala,705
China,Guinea,483204.2713,China,Guinea,161
China,Guyana,6628425.651,China,Guyana,676
China,Haiti,3945220.756,China,Haiti,341
China,Honduras,2433075.625,China,Honduras,608
China,Hungary,72724859.87,China,Hungary,17648
China,Iceland,3331495.783,China,Iceland,747
China,India,41157634.4,China,India,108008
China,Indonesia,359117414.4,China,Indonesia,76028
China,Ireland,76259633.61,China,Ireland,14542
China,Israel,3876803.222,China,Israel,581
China,Italy,1176716930,China,Italy,233338
China,Japan,4237802896,China,Japan,775893
China,Jordan,45870297.24,China,Jordan,20896
China,Kazakhstan,30737192.54,China,Kazakhstan,2274
China,Kyrgyzstan,1722481.108,China,Kyrgyzstan,262
China,Lao People's Democratic Republic,17133854.98,China,Lao People's Democratic Republic,14338
China,Latvia,1438027.555,China,Latvia,369
China,Lebanon,16980366.57,China,Lebanon,2058
China,Lesotho,136434.1472,China,Lesotho,221
China,Libya,17256461.4,China,Libya,3280
China,Liechtenstein,440246.8414,China,Liechtenstein,113
China,Lithuania,1719200.854,China,Lithuania,191
China,Luxembourg,7904024.3,China,Luxembourg,4295
China,Madagascar,15991219,China,Madagascar,2193
China,Malaysia,334794485.5,China,Malaysia,12024
China,Mali,488889.0274,China,Mali,4035
China,Malta,2295620.459,China,Malta,1076
China,Marshall Islands,1790698.182,China,Marshall Islands,318
China,Mauritania,1966925.622,China,Mauritania,172
China,Mauritius,137364955,China,Mauritius,2981
China,Mexico,48522887.39,China,Mexico,9706
China,Mongolia,52089420.45,China,Mongolia,11419
China,Myanmar,271401627.3,China,Myanmar,35104
China,Namibia,0,China,Namibia,3252
China,Nepal,138673941.1,China,Nepal,19428
China,Netherlands,414646827.7,China,Netherlands,72803
China,New Caledonia,772923.3135,China,New Caledonia,91
China,New Zealand,623520731.6,China,New Zealand,144207
China,Nicaragua,818604.8831,China,Nicaragua,144
China,Northern Mariana Islands,17087005.02,China,Northern Mariana Islands,2614
China,Norway,74185143.21,China,Norway,13579
China,Pakistan,0,China,Pakistan,311
China,Palau,2950388.433,China,Palau,486
China,Panama,94757936.28,China,Panama,22427
China,Papua New Guinea,0,China,Papua New Guinea,87
China,Paraguay,4434109.784,China,Paraguay,844
China,Peru,27008276.39,China,Peru,31931
China,Philippines,205623314.1,China,Philippines,38269
China,Poland,7680432.519,China,Poland,1550
China,Portugal,66663627.53,China,Portugal,12000
China,Puerto Rico,6705241.8,China,Puerto Rico,1212
China,Republic of Korea,4143557729,China,Republic of Korea,803011
China,Romania,21547803.17,China,Romania,6544
China,Russian Federation,324572909,China,Russian Federation,56138
China,Saint Lucia,272868.2944,China,Saint Lucia,49
China,Samoa,386563.417,China,Samoa,46
China,Serbia,3791732.341,China,Serbia,1796
China,Seychelles,2972291.513,China,Seychelles,519
China,Sierra Leone,1301809.154,China,Sierra Leone,187
China,Singapore,2762644434,China,Singapore,426434
China,Sint Maarten (Dutch part),1059098.892,China,Sint Maarten (Dutch part),183
China,Slovakia,4064134.538,China,Slovakia,1256
China,Slovenia,9035972.665,China,Slovenia,1113
China,Solomon Islands,0,China,Solomon Islands,192
China,South Africa,130897194.7,China,South Africa,6914
China,Spain,1074552522,China,Spain,179104
China,Sri Lanka,1642894.522,China,Sri Lanka,2481
China,Sudan,6509045.772,China,Sudan,1536
China,Suriname,25552978.82,China,Suriname,5446
China,Sweden,184659715.6,China,Sweden,34767
China,Switzerland,124647112.9,China,Switzerland,25088
China,Tajikistan,0,China,Tajikistan,46
China,Thailand,855419646,China,Thailand,77280
China,Timor-Leste,6816022.603,China,Timor-Leste,938
China,Togo,0,China,Togo,521
China,Tonga,955039.0303,China,Tonga,114
China,Trinidad and Tobago,0,China,Trinidad and Tobago,961
China,Turkey,13160019.32,China,Turkey,2415
China,Uganda,2484238.43,China,Uganda,341
China,Ukraine,28509052.01,China,Ukraine,6668
China,United States of America,16140766713,China,United States of America,2184110
China,Venezuela (Bolivarian Republic of),64791438.65,China,Venezuela (Bolivarian Republic of),13071
China,Viet Nam,49110608.23,China,Viet Nam,3167
China,Zambia,534367.0765,China,Zambia,1241
Colombia,Argentina,106805572.9,Colombia,Argentina,8723
Colombia,Aruba,20622740.86,Colombia,Aruba,10926
Colombia,Australia,31030042.8,Colombia,Australia,28338
Colombia,Austria,3655759.9,Colombia,Austria,2139
Colombia,Bahamas,288073.5835,Colombia,Bahamas,205
Colombia,Belgium,6521634.238,Colombia,Belgium,7250
Colombia,Bolivia (Plurinational State of),4817042.316,Colombia,Bolivia (Plurinational State of),3301
Colombia,Brazil,14115531.26,Colombia,Brazil,8700
Colombia,Bulgaria,52423.26042,Colombia,Bulgaria,68
Colombia,Canada,113104726.6,Colombia,Canada,75425
Colombia,Cayman Islands,1305041.624,Colombia,Cayman Islands,467
Colombia,Chile,41009492.03,Colombia,Chile,173487
Colombia,Costa Rica,50379591.04,Colombia,Costa Rica,25530
Colombia,Croatia,0,Colombia,Croatia,41
Colombia,Cuba,345781.5387,Colombia,Cuba,42
Colombia,Curaçao,10365622,Colombia,Curaçao,5058
Colombia,Cyprus,329969.7706,Colombia,Cyprus,123
Colombia,Denmark,7619439.811,Colombia,Denmark,3660
Colombia,Dominican Republic,13159873.67,Colombia,Dominican Republic,2962
Colombia,Ecuador,363971055.1,Colombia,Ecuador,203470
Colombia,Egypt,78374.90627,Colombia,Egypt,57
Colombia,El Salvador,1147489.012,Colombia,El Salvador,585
Colombia,Estonia,26466.35271,Colombia,Estonia,57
Colombia,Finland,2397768.996,Colombia,Finland,1228
Colombia,France,61220193.91,Colombia,France,31151
Colombia,Germany,38855349.72,Colombia,Germany,24535
Colombia,Greece,858863.0527,Colombia,Greece,404
Colombia,Guatemala,2214593.505,Colombia,Guatemala,1242
Colombia,Guinea,0,Colombia,Guinea,2519
Colombia,Haiti,3317871.032,Colombia,Haiti,815
Colombia,Honduras,1251988.887,Colombia,Honduras,886
Colombia,Hungary,467077.2066,Colombia,Hungary,335
Colombia,Iceland,430909.2489,Colombia,Iceland,257
Colombia,Israel,6419585.541,Colombia,Israel,2680
Colombia,Italy,89056882.4,Colombia,Italy,41466
Colombia,Jordan,44211.48559,Colombia,Jordan,24
Colombia,Latvia,0,Colombia,Latvia,13
Colombia,Liechtenstein,0,Colombia,Liechtenstein,43
Colombia,Lithuania,0,Colombia,Lithuania,19
Colombia,Luxembourg,72132.53295,Colombia,Luxembourg,515
Colombia,Mexico,33289600.84,Colombia,Mexico,20253
Colombia,Netherlands,33265034.23,Colombia,Netherlands,16127
Colombia,New Zealand,2635492.162,Colombia,New Zealand,2763
Colombia,Nicaragua,924421.9714,Colombia,Nicaragua,467
Colombia,Norway,13763010.83,Colombia,Norway,6186
Colombia,Panama,100524216.8,Colombia,Panama,50702
Colombia,Peru,13870348.8,Colombia,Peru,14182
Colombia,Philippines,255220.8486,Colombia,Philippines,131
Colombia,Poland,290482.7834,Colombia,Poland,161
Colombia,Portugal,1478014.15,Colombia,Portugal,736
Colombia,Puerto Rico,8622817.061,Colombia,Puerto Rico,4039
Colombia,Romania,17148.42712,Colombia,Romania,163
Colombia,Russian Federation,427794.2023,Colombia,Russian Federation,204
Colombia,Sint Maarten (Dutch part),455563.0321,Colombia,Sint Maarten (Dutch part),218
Colombia,Slovakia,75314.86237,Colombia,Slovakia,69
Colombia,Slovenia,152205.8704,Colombia,Slovenia,68
Colombia,South Africa,544605.1179,Colombia,South Africa,714
Colombia,Spain,840620620.3,Colombia,Spain,450377
Colombia,Sweden,27515812.06,Colombia,Sweden,12894
Colombia,Switzerland,29310106.86,Colombia,Switzerland,14194
Colombia,Turkey,155156.5072,Colombia,Turkey,61
Colombia,United States of America,1767337192,Colombia,United States of America,817604
Colombia,Venezuela (Bolivarian Republic of),1696618444,Colombia,Venezuela (Bolivarian Republic of),917753
Comoros,Austria,0,Comoros,Austria,
Comoros,Belgium,0,Comoros,Belgium,91
Comoros,Canada,197637.9712,Comoros,Canada,144
Comoros,Denmark,45082.46632,Comoros,Denmark,13
Comoros,Egypt,3155174.692,Comoros,Egypt,913
Comoros,Eritrea,206943.7081,Comoros,Eritrea,166
Comoros,Finland,9560.873712,Comoros,Finland,2
Comoros,France,113626974,Comoros,France,41908
Comoros,Greece,0,Comoros,Greece,74
Comoros,Guinea,0,Comoros,Guinea,730
Comoros,Hungary,0,Comoros,Hungary,2
Comoros,Italy,74739.2498,Comoros,Italy,24
Comoros,Libya,8571619.769,Comoros,Libya,4584
Comoros,Luxembourg,0,Comoros,Luxembourg,16
Comoros,Madagascar,6001367.536,Comoros,Madagascar,12153
Comoros,Netherlands,55070.32911,Comoros,Netherlands,10
Comoros,Norway,27091.15331,Comoros,Norway,4
Comoros,Romania,0,Comoros,Romania,12
Comoros,Russian Federation,201248.3861,Comoros,Russian Federation,86
Comoros,Slovenia,0,Comoros,Slovenia,
Comoros,South Africa,189537.8745,Comoros,South Africa,234
Comoros,Sweden,17151.57657,Comoros,Sweden,2
Comoros,Switzerland,121191.4177,Comoros,Switzerland,43
Comoros,United Republic of Tanzania,486179.0166,Comoros,United Republic of Tanzania,533
Congo,Angola,0,Congo,Angola,1059
Congo,Argentina,0,Congo,Argentina,41
Congo,Australia,0,Congo,Australia,1884
Congo,Austria,0,Congo,Austria,327
Congo,Belgium,0,Congo,Belgium,3948
Congo,Benin,0,Congo,Benin,4071
Congo,Bolivia (Plurinational State of),0,Congo,Bolivia (Plurinational State of),7
Congo,Brazil,0,Congo,Brazil,99
Congo,Bulgaria,0,Congo,Bulgaria,26
Congo,Cameroon,0,Congo,Cameroon,3439
Congo,Canada,0,Congo,Canada,2647
Congo,Chad,0,Congo,Chad,980
Congo,Costa Rica,0,Congo,Costa Rica,9
Congo,Democratic Republic of the Congo,0,Congo,Democratic Republic of the Congo,6242
Congo,Denmark,0,Congo,Denmark,419
Congo,Egypt,0,Congo,Egypt,72
Congo,Estonia,0,Congo,Estonia,5
Congo,Finland,0,Congo,Finland,125
Congo,France,0,Congo,France,79478
Congo,Gabon,0,Congo,Gabon,16396
Congo,Germany,0,Congo,Germany,4662
Congo,Greece,0,Congo,Greece,1441
Congo,Guinea,0,Congo,Guinea,116
Congo,Hungary,0,Congo,Hungary,76
Congo,Iceland,0,Congo,Iceland,1
Congo,Ireland,0,Congo,Ireland,2886
Congo,Italy,0,Congo,Italy,3163
Congo,Latvia,0,Congo,Latvia,
Congo,Libya,0,Congo,Libya,429
Congo,Lithuania,0,Congo,Lithuania,6
Congo,Luxembourg,0,Congo,Luxembourg,299
Congo,Malawi,0,Congo,Malawi,1033
Congo,Mali,0,Congo,Mali,12288
Congo,Morocco,0,Congo,Morocco,2028
Congo,Namibia,0,Congo,Namibia,1168
Congo,Netherlands,0,Congo,Netherlands,922
Congo,Norway,0,Congo,Norway,254
Congo,Philippines,0,Congo,Philippines,561
Congo,Poland,0,Congo,Poland,138
Congo,Portugal,0,Congo,Portugal,542
Congo,Romania,0,Congo,Romania,119
Congo,Russian Federation,0,Congo,Russian Federation,578
Congo,Slovakia,0,Congo,Slovakia,23
Congo,Slovenia,0,Congo,Slovenia,3
Congo,South Africa,0,Congo,South Africa,23713
Congo,Spain,0,Congo,Spain,2840
Congo,Sweden,0,Congo,Sweden,894
Congo,Switzerland,0,Congo,Switzerland,1196
Congo,Togo,0,Congo,Togo,258
Congo,United Republic of Tanzania,0,Congo,United Republic of Tanzania,22287
Congo,Zambia,0,Congo,Zambia,10460
Costa Rica,Argentina,2466042.383,Costa Rica,Argentina,124
Costa Rica,Australia,1892550.315,Costa Rica,Australia,580
Costa Rica,Austria,763844.7147,Costa Rica,Austria,220
Costa Rica,Bahamas,192724.386,Costa Rica,Bahamas,56
Costa Rica,Belgium,0,Costa Rica,Belgium,349
Costa Rica,Bolivia (Plurinational State of),406444.9741,Costa Rica,Bolivia (Plurinational State of),162
Costa Rica,Brazil,1475244.721,Costa Rica,Brazil,490
Costa Rica,Bulgaria,19333.52533,Costa Rica,Bulgaria,8
Costa Rica,Canada,18014829.03,Costa Rica,Canada,4252
Costa Rica,Cayman Islands,747108.1434,Costa Rica,Cayman Islands,144
Costa Rica,Colombia,3872517.392,Costa Rica,Colombia,1828
Costa Rica,Cyprus,20490.17917,Costa Rica,Cyprus,1
Costa Rica,Denmark,739984.6716,Costa Rica,Denmark,196
Costa Rica,Dominican Republic,8076212.17,Costa Rica,Dominican Republic,320
Costa Rica,Ecuador,5137012.867,Costa Rica,Ecuador,1027
Costa Rica,El Salvador,3262849.931,Costa Rica,El Salvador,889
Costa Rica,Estonia,8114.270819,Costa Rica,Estonia,12
Costa Rica,Finland,269371.1043,Costa Rica,Finland,73
Costa Rica,France,3217424.973,Costa Rica,France,858
Costa Rica,Germany,4214917.594,Costa Rica,Germany,2097
Costa Rica,Greece,72407.70327,Costa Rica,Greece,37
Costa Rica,Guatemala,4166060.984,Costa Rica,Guatemala,1248
Costa Rica,Guinea,0,Costa Rica,Guinea,112
Costa Rica,Haiti,2054805.147,Costa Rica,Haiti,267
Costa Rica,Honduras,2325768.463,Costa Rica,Honduras,879
Costa Rica,Hungary,144012.6035,Costa Rica,Hungary,98
Costa Rica,Iceland,17589.88284,Costa Rica,Iceland,18
Costa Rica,Ireland,120240.7366,Costa Rica,Ireland,11
Costa Rica,Italy,6151810.273,Costa Rica,Italy,1658
Costa Rica,Jamaica,564506.9085,Costa Rica,Jamaica,100
Costa Rica,Latvia,0,Costa Rica,Latvia,
Costa Rica,Liechtenstein,0,Costa Rica,Liechtenstein,4
Costa Rica,Luxembourg,14038.23567,Costa Rica,Luxembourg,29
Costa Rica,Mexico,10940035.01,Costa Rica,Mexico,3430
Costa Rica,Netherlands,3176386.023,Costa Rica,Netherlands,978
Costa Rica,Nicaragua,41611685.91,Costa Rica,Nicaragua,11281
Costa Rica,Norway,1203167.594,Costa Rica,Norway,320
Costa Rica,Panama,26040295.63,Costa Rica,Panama,9320
Costa Rica,Peru,1482771.48,Costa Rica,Peru,638
Costa Rica,Philippines,150535.1756,Costa Rica,Philippines,40
Costa Rica,Poland,156794.8081,Costa Rica,Poland,45
Costa Rica,Puerto Rico,3997254.668,Costa Rica,Puerto Rico,924
Costa Rica,Romania,11850.43488,Costa Rica,Romania,76
Costa Rica,Russian Federation,126147.531,Costa Rica,Russian Federation,30
Costa Rica,Slovakia,24441.27532,Costa Rica,Slovakia,16
Costa Rica,Slovenia,20564.91001,Costa Rica,Slovenia,5
Costa Rica,Spain,13490670.44,Costa Rica,Spain,4505
Costa Rica,Sweden,1754713.389,Costa Rica,Sweden,483
Costa Rica,Switzerland,4183260.254,Costa Rica,Switzerland,1097
Costa Rica,Turkey,325542.7004,Costa Rica,Turkey,72
Costa Rica,United States of America,374946845.3,Costa Rica,United States of America,96903
Costa Rica,Venezuela (Bolivarian Republic of),3539076.809,Costa Rica,Venezuela (Bolivarian Republic of),1061
Côte d'Ivoire,Angola,13979.57969,Côte d'Ivoire,Angola,12644
Côte d'Ivoire,Argentina,15343.1676,Côte d'Ivoire,Argentina,1
Côte d'Ivoire,Australia,172486.8506,Côte d'Ivoire,Australia,688
